serial_no,district_name,block_tehsil_name,village_name,unique_id,water_body_name,latitude,longitude,maximum_water_spread_area
11066,Malda,Bamongola,Durgapur,1/19/316/002932/312851/037,MOJIBAR MANDAL,25.17138888888889,88.37222222222222,0.12
1062,Malda,Bamongola,Durgapur,1/19/316/002932/312851/038,PRONOB ,25.17388888888889,88.36944444444444,0.9
285,Malda,Bamongola,Durgapur,1/19/316/002932/312851/039,SUDHIR BARMAN,25.171111111111113,88.37333333333332,0.13
11068,Malda,Bamongola,Durgapur,1/19/316/002932/312851/040,PRONOB ,25.17388888888889,88.36944444444444,0.9
1250,Malda,Bamongola,Durgapur,1/19/316/002932/312851/041,PRONOB ,25.17388888888889,88.36944444444444,0.9
4366,Malda,Bamongola,Durgapur,1/19/316/002932/312851/042,PRONOB ,25.17388888888889,88.36944444444444,0.4
547,Malda,Bamongola,Durgapur,1/19/316/002932/312851/043,PRONOB ,25.17388888888889,88.36944444444444,0.4
8350,Malda,Manikchak,Bishanpur Srirampara,1/19/316/002943/313536/001,SK  SAZID ,25.080277777777777,87.94694444444445,0.18
1182,Malda,Bamongola,Bijali,1/19/316/002932/312808/003,SUDARSHAN SARKAR,25.233333333333334,88.39833333333334,0.26
858,Malda,Bamongola,Bijali,1/19/316/002932/312808/004,SUDARSHAN SARKAR,25.233333333333334,88.39833333333334,0.26
11069,Malda,Bamongola,Durgapur,1/19/316/002932/312851/044,SOFIRUDDIN MANDAL,25.17138888888889,88.37333333333332,0.4
1253,Malda,Bamongola,Durgapur,1/19/316/002932/312851/045,SOFIRUDDIN MANDAL,25.17138888888889,88.37333333333332,0.4
549,Malda,Bamongola,Durgapur,1/19/316/002932/312851/046,SOFIRUDDIN MANDAL,25.17138888888889,88.37333333333332,0.4
4714,Malda,Manikchak,Bishanpur Srirampara,1/19/316/002943/313536/002,SK MAJED ,25.080277777777777,87.94694444444445,0.32
11065,Malda,Bamongola,Durgapur,1/19/316/002932/312851/047,SOFIRUDDIN MANDAL,25.17138888888889,88.37333333333332,0.4
1130,Malda,Bamongola,Durgapur,1/19/316/002932/312851/048,SOFIRUDDIN MANDAL,25.17138888888889,88.37333333333332,0.4
21778,Malda,Habibpur,Perapur,1/19/316/002937/312966/001,NEAR POLTRI FRAM,25.071944444444444,88.35388888888889,0.35
4564,Malda,Bamongola,Chandrail,1/19/316/002932/312809/027,SANNYASHI GURA,25.231111111111108,88.40138888888889,0.39
724,Malda,Gazole,Bahuthar,1/19/316/002936/312758/005,CHUNNI MURMU,25.173055555555557,88.26833333333333,0.25
12317,Malda,Gazole,Bahuthar,1/19/316/002936/312758/006,GHERA PUKUR,25.150555555555552,88.26111111,0.15
1475,Malda,Bamongola,Bijali,1/19/316/002932/312808/005,NARUBABU PUKUR,25.231111111111108,88.40138888888889,0.5
1152,Malda,Bamongola,Malancha,1/19/316/002932/312907/009,NIMAI CH MANDAL ,25.116666666666667,88.40138888888889,0.9
1153,Malda,Bamongola,Malancha,1/19/316/002932/312907/010,KACHARI PUKUR,25.116666666666667,88.40138888888889,0.48
1161,Malda,Bamongola,Malancha,1/19/316/002932/312907/011,KASHOR KURI PUKUR ,25.116666666666667,88.40138888888889,0.34
1160,Malda,Bamongola,Malancha,1/19/316/002932/312907/012,BISHU MAHANDRA MANDAL PUKUR ,25.11916666666667,88.40027777777779,0.99
13088,Malda,Bamongola,Paikpara,1/19/316/002932/312853/020,PRODIP BARMAN,25.170555555555556,88.37805555555555,0.13
13736,Malda,Bamongola,Paikpara,1/19/316/002932/312853/021,PRODIP BARMAN,25.170555555555556,88.37805555555555,0.13
579,Malda,Bamongola,Durgapur,1/19/316/002932/312851/049,BALARAM BARMAN,25.170555555555556,88.37388888888889,0.13
13675,Malda,Bamongola,Paikpara,1/19/316/002932/312853/022,PRODIP BARMAN,25.170555555555556,88.37805555555555,0.13
573,Malda,Bamongola,Durgapur,1/19/316/002932/312851/050,BALARAM BARMAN,25.170555555555556,88.37388888888889,0.13
1258,Malda,Bamongola,Durgapur,1/19/316/002932/312851/051,BALARAM BARMAN,25.170555555555556,88.37388888888889,0.13
575,Malda,Gazole,Rahimpur,1/19/316/002936/312728/001,CHUNU PUKUR,25.186666666666667,88.23722222222223,0.16
1142,Malda,Gazole,Bahuthar,1/19/316/002936/312758/007,JHINAI PUKUR,25.153333333333332,88.26138888888889,0.18
4649,Malda,Gazole,Bahuthar,1/19/316/002936/312758/008,CHITOJOTI SOREN ,25.16333333333333,88.26,0.21
576,Malda,Gazole,Bahuthar,1/19/316/002936/312758/009,AMON SOREN,25.16472222222222,88.26416666666667,0.14
1546,Malda,Gazole,Bahuthar,1/19/316/002936/312758/010,ROTHIN MURMU ,25.165277777777778,88.26416666666667,0.42
10907,Malda,Gazole,Bahuthar,1/19/316/002936/312758/011,BISWANATH MARDI,25.16777777777778,88.26472222222222,0.23
10906,Malda,Gazole,Bahuthar,1/19/316/002936/312758/012,BURI PUKUR,25.16777777777778,88.26472222222222,0.25
4654,Malda,Gazole,Bahuthar,1/19/316/002936/312758/013,KOMOL SARKAR,25.176111111111112,88.26444444444445,0.24
4655,Malda,Gazole,Bahuthar,1/19/316/002936/312758/014,HANU MANDAL,25.17,88.26555555555555,0.25
2187,Malda,Gazole,Amlidanga,1/19/316/002936/312729/004,BIJOLI MARDI,25.178333333333335,88.24527777777777,0.45
565,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/001,ARUN RAY,25.175555555555558,88.24888888888889,0.25
585,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/002,BABLU MANDAL,25.175833333333333,88.24888888888889,0.56
1266,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/003,ARUN RAY,25.152777777777775,88.255,0.16
586,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/004,ARUN RAY ,25.17666666666667,88.24388888888889,0.4
1267,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/005,UTPAL RAY,25.17666666666667,88.24388888888889,0.28
1271,Malda,Gazole,Baje Karanja,1/19/316/002936/312763/006,MANARANJAN RAY,25.17666666666667,88.24472222222222,0.16
21563,Malda,Gazole,Karanja,1/19/316/002936/312761/001,TALPUKUR,25.17666666666667,88.24472222222222,0.4
2460,Malda,Gazole,Khanta,1/19/316/002936/312762/001,PRODIP BASAK,25.174444444444447,88.25055555555555,0.72
2461,Malda,Gazole,Khanta,1/19/316/002936/312762/002,ANUKUL RAY,25.18305555555556,88.24694444444445,0.22
13091,Malda,Gazole,Karanja,1/19/316/002936/312761/002,KALA PUKUR,25.17666666666667,88.24472222222222,0.32
8867,Malda,Gazole,Khanta,1/19/316/002936/312762/003,PRODIP BASAK ,25.172222222222224,88.24888888888889,0.45
494,Malda,Gazole,Khanta,1/19/316/002936/312762/004,TOPOSH BARMAN,25.17666666666667,88.24472222222222,0.35
2464,Malda,Gazole,Khanta,1/19/316/002936/312762/005,KHUDU BARMAN,25.17138888888889,88.24916666666667,0.38
1268,Malda,Gazole,Khanta,1/19/316/002936/312762/006,CHAMAR TULI PUKUR,25.171666666666667,88.24972222222222,0.32
2466,Malda,Gazole,Khanta,1/19/316/002936/312762/007,LAXMIN KISKU,25.171666666666667,88.24972222222222,0.2
8868,Malda,Gazole,Khanta,1/19/316/002936/312762/008,BABULAL KISKU,25.17666666666667,88.24388888888889,0.22
2469,Malda,Gazole,Khanta,1/19/316/002936/312762/009,SHADEB PAUL,25.172222222222224,88.2525,0.38
620,Malda,Gazole,Khanta,1/19/316/002936/312762/010,AMIN SOREN,25.172222222222224,88.2525,0.2
8869,Malda,Gazole,Khanta,1/19/316/002936/312762/011,BABU PUKUR,25.169444444444444,88.25222222222222,0.86
8878,Malda,Gazole,Khanta,1/19/316/002936/312762/012,ANIL BARMAN ,25.152777777777775,88.25694444444444,0.28
21564,Malda,Gazole,Karanja,1/19/316/002936/312761/003,KHEJUR PUKUR,25.166944444444447,88.25555555555556,0.34
863,Malda,Gazole,Khanta,1/19/316/002936/312762/013,MANUSH KHAKI PUKUR,25.166944444444447,88.25555555555556,0.36
1183,Malda,Gazole,Khanta,1/19/316/002936/312762/014,DEBU BARMAN PUKUR,25.1675,88.25444444444445,0.26
2472,Malda,Gazole,Khanta,1/19/316/002936/312762/015,NANDA HASDA,25.17027777777778,88.25361111111111,0.28
1273,Malda,Gazole,Khanta,1/19/316/002936/312762/016,BARI PUKUR,25.17,88.25361111111111,0.28
1261,Malda,Gazole,Khanta,1/19/316/002936/312762/017,JHABRO SOREN,25.176111111111112,88.26444444444445,0.38
1284,Malda,Bamongola,Bijali,1/19/316/002932/312808/006,GANGASAGAR,25.231666666666666,88.40055555555556,0.65
8871,Malda,Gazole,Khanta,1/19/316/002936/312762/018,KURCHIDANGA PUKUR,25.17666666666667,88.24388888888889,0.34
1262,Malda,Gazole,Khanta,1/19/316/002936/312762/019,BISU KISKU,25.170833333333334,88.25333333333333,0.26
2951,Malda,Gazole,Chengtor,1/19/316/002936/312765/001,MADHU MAHATO,25.16611111111111,88.24555555555555,0.4
1260,Malda,Gazole,Khanta,1/19/316/002936/312762/020,KORFUL BARMAN ,25.172222222222224,88.25583333333333,0.46
8870,Malda,Gazole,Khanta,1/19/316/002936/312762/021,BHUT PUKUR,25.172222222222224,88.25527777777778,0.3
1467,Malda,Gazole,Khanta,1/19/316/002936/312762/022,NIMAI BARMAN,25.176111111111112,88.26444444444445,0.2
1272,Malda,Gazole,Bania Kandar,1/19/316/002936/312759/001,DULUA PUKUR ,25.169722222222223,88.2575,0.5
589,Malda,Gazole,Bania Kandar,1/19/316/002936/312759/002,BASH JHAR PUKUR,25.169722222222223,88.25777777777778,0.35
1063,Malda,Gazole,Bania Kandar,1/19/316/002936/312759/003,JOTISH BARMAN ,25.169722222222223,88.25777777777778,0.45
2963,Malda,Gazole,Chengtor,1/19/316/002936/312765/002,CHONDA SOREN PUKUR,25.165555555555553,88.24916666666667,0.14
2952,Malda,Gazole,Chengtor,1/19/316/002936/312765/003,KAMAL SOREN,25.16361111111111,88.24777777777778,0.23
1469,Malda,Gazole,Chengtor,1/19/316/002936/312765/005,MALIN BESRA PUKUR,25.165555555555553,88.24694444444445,0.32
2442,Malda,Gazole,Chengtor,1/19/316/002936/312765/006,SAPEL SOREN,25.17666666666667,88.24388888888889,0.4
2956,Malda,Gazole,Chengtor,1/19/316/002936/312765/007,GONESH SOREN PUKUR ,25.16638888888889,88.2475,0.14
2962,Malda,Gazole,Chengtor,1/19/316/002936/312765/008,ABASH SOREN,25.166666666666668,88.24777777777778,0.14
2957,Malda,Gazole,Chengtor,1/19/316/002936/312765/009,BHIM SOREN ,25.17666666666667,88.24388888888889,0.35
2450,Malda,Gazole,Chengtor,1/19/316/002936/312765/010,VUDHRAI SOREN PUKUR ,25.16611111111111,88.24694444444445,0.4
2958,Malda,Gazole,Chengtor,1/19/316/002936/312765/011,BHIM SOREN ,25.16611111111111,88.24611111,0.34
2959,Malda,Gazole,Chengtor,1/19/316/002936/312765/012,LOKHIRAM MURMU ,25.16638888888889,88.24555555555555,0.21
1259,Malda,Gazole,Chengtor,1/19/316/002936/312765/013,POLESH BARMAN ,25.17,88.24055555555556,0.35
9393,Malda,Gazole,Rahimpur,1/19/316/002936/312728/002,KOBIRAJ PUKUR,25.18138888888889,88.24305555555556,0.45
9387,Malda,Gazole,Rahimpur,1/19/316/002936/312728/003,ARUN ROY,25.18305555555556,88.24694444444445,0.4
1470,Malda,Gazole,Rahimpur,1/19/316/002936/312728/004,PROSENJIT SOREN,25.17527777777778,88.24083333333333,0.24
864,Malda,Gazole,Rahimpur,1/19/316/002936/312728/005,BISHUPUKURA PUKUR,25.183333333333334,88.23861111111111,0.35
865,Malda,Gazole,Rahimpur,1/19/316/002936/312728/006,PROSENJIT MURMU,25.184166666666666,88.23944444444444,0.4
4835,Malda,Gazole,Rahimpur,1/19/316/002936/312728/007,BETKA SOREN,25.183888888888887,88.23916666666666,0.45
873,Malda,Gazole,Rahimpur,1/19/316/002936/312728/008,GUNDU PUKUR,25.184722222222224,88.24083333333333,0.26
9388,Malda,Gazole,Rahimpur,1/19/316/002936/312728/009,BETKA SOREN,25.184722222222224,88.24111111111111,0.36
1184,Malda,Gazole,Rahimpur,1/19/316/002936/312728/010,KUMAR KISKU,25.185277777777777,88.24055555555556,0.32
9401,Malda,Gazole,Rahimpur,1/19/316/002936/312728/011,BASH JHAR PUKUR ,25.194166666666668,88.24277777777777,0.36
10952,Malda,Bamongola,Bijali,1/19/316/002932/312808/007,BAROIKURA,25.233055555555556,88.4,0.26
18362,Malda,Old Malda,Barkol,1/19/316/002944/313217/001,BOLMARI JI,25.110000000000003,88.08611111111111,0.13
13041,Malda,Bamongola,Paikpara,1/19/316/002932/312853/023,KHALIL KANA,25.16861111111111,88.37527777777777,0.13
13504,Malda,Bamongola,Paikpara,1/19/316/002932/312853/024,KHALIL KANA,25.16861111111111,88.37527777777777,0.13
859,Malda,Bamongola,Durgapur,1/19/316/002932/312851/052,KRISHNO BORMAN,25.170555555555556,88.37305555555555,0.13
6531,Malda,Bamongola,Bijali,1/19/316/002932/312808/008,RANA PRAMANIK,25.233055555555556,88.40083333333334,0.45
1383,Malda,Kaliachak-Ii,Ailpara,1/19/316/002941/313662/006,PRIVATE POND,24.95888888888889,88.04416666666667,1
11067,Malda,Bamongola,Durgapur,1/19/316/002932/312851/053,SUDHIR BARMAN,25.171111111111113,88.37333333333332,0.13
477,Malda,Bamongola,Bijali,1/19/316/002932/312808/009,BASANTA MAHATO,25.233333333333334,88.40055555555556,0.45
1468,Malda,Bamongola,Bijali,1/19/316/002932/312808/010,BIMOL MAHATO,25.234166666666667,88.40083333333334,0.6
1477,Malda,Bamongola,Bijali,1/19/316/002932/312808/011,NARAYAN BISWAS,25.235555555555557,88.40083333333334,0.26
380,Malda,Bamongola,Bijali,1/19/316/002932/312808/012,NOULINI MANDAL,25.235833333333336,88.40111111111112,0.6
652,Malda,Bamongola,Bijali,1/19/316/002932/312808/013,SUKUMAR PRAMANIK,25.235833333333336,88.4,0.39
7432,Malda,Ratua-I,Gopalpur,1/19/316/002945/312398/004,NEAR NOBED ALI HOUSE ,25.246944444444445,87.99777777777778,0.39
7434,Malda,Ratua-I,Gopalpur,1/19/316/002945/312398/005,NEAR MOINUDDIN HOUSE ,25.246944444444445,87.9975,0.5
1551,Malda,Bamongola,Bijali,1/19/316/002932/312808/014,MAHUYA PUKUR,25.23638888888889,88.4,0.26
640,Malda,Bamongola,Bijali,1/19/316/002932/312808/015,AAMPOKHRA,25.2375,88.39972222222222,0.26
6532,Malda,Bamongola,Bijali,1/19/316/002932/312808/016,SHUKTIKHOWA ,25.237222222222222,88.4025,0.26
1139,Malda,Old Malda,Banshata (P),1/19/316/002944/313312/001,SAMAD SK POND,25.042222222222225,88.14750000000001,0.53
443,Malda,Harishchandrapur-I,Rangaipur,1/19/316/002938/312049/004,MIR PONDS,25.388055555555557,87.90472222222223,1
4264,Malda,Harishchandrapur-I,Rangaipur,1/19/316/002938/312049/005,NEAR SULTAN ALI HOUSE,25.388333333333332,87.90472222222223,0.4
1057,Malda,Harishchandrapur-I,Rangaipur,1/19/316/002938/312049/006,,25.388333333333332,87.90472222222223,0.15
1242,Malda,Harishchandrapur-I,Rangaipur,1/19/316/002938/312049/007,FOCHKA MORE,25.388055555555557,87.90472222222223,0.33
438,Malda,Harishchandrapur-I,Rangaipur,1/19/316/002938/312049/008,F  RAHAMAN PONDS,25.391666666666666,87.91333333333334,0.3
20651,Malda,English Bazar,Kumarpur,1/19/316/002935/313417/001,AKHIL POND,24.954444444444444,88.16666666666667,0.3
20652,Malda,English Bazar,Kumarpur,1/19/316/002935/313417/002,AKHIL POND,24.953888888888887,88.17194444444445,0.3
20649,Malda,English Bazar,Kumarpur,1/19/316/002935/313417/003,MAJED  POND,24.955555555555556,88.1725,0.2
20648,Malda,English Bazar,Kumarpur,1/19/316/002935/313417/005,MAHIMA RANJAN POND,24.95638888888889,88.17472222222223,0.3
13413,Malda,Bamongola,Kuribari,1/19/316/002932/312816/001,SWADESH ROY PUKUR,25.223888888888887,88.40666666666667,1.3
23325,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/001,BIBHOTI SINGH  LAKHINDAR ROY,25.2275,88.41888888888889,0.78
23326,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/003,PRAFULLA PRAMANIK ,25.228055555555553,88.41972222222223,0.52
24149,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/005,MUNTU PUKUR,25.22861111111111,88.42111111111112,0.35
23327,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/007,HUKABHASA,25.22722222222222,88.42305555555556,0.39
24150,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/008,SHRI NARAYAN CHOWDHURY ,25.224444444444444,88.42472222222223,0.3
24151,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/009,BALAI PUKUR,25.22694444444444,88.42527777777778,0.35
23328,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/011,PROSEDEN CHOWDHURY ,25.2275,88.42527777777778,0.5
17505,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/013,NANDALAL PUKUR,25.227777777777778,88.42583333333334,0.26
17504,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/014,RAMESH MASTER PUKUR,25.230555555555554,88.42472222222223,0.52
606,Malda,Kaliachak-Iii,Jagannathpur (Ct),1/19/316/002942/313762/003,MOHIRUDDIN SEKH,24.82611111111111,87.94861111111112,0.2
13017,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/015,AMIN JAMIN KAMAL ROY,25.216944444444444,88.4025,0.65
6636,Malda,Kaliachak-Iii,Jagannathpur (Ct),1/19/316/002942/313762/004,ASIKUL SEKH,24.825833333333332,87.94722222222222,0.4
23324,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/016,AMIN ROY  JAMIN ROY  KAMAL ROY,25.230833333333333,88.42194444444445,0.52
8373,Malda,Ratua-I,Bajitpur,1/19/316/002945/312349/001,KALVET,25.265555555555554,87.86444444444444,0.45
23323,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/017,BISWANATH PUKUR,25.229444444444443,88.42166666666667,0.7
24148,Malda,Bamongola,Dakshin Naopara,1/19/316/002932/312813/022,NIMAI PUKUR,25.229999999999997,88.4225,0.7
11331,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/010,DAKSHIN BHATRA ,25.004444444444445,88.18111111111112,0.3
24211,Malda,Bamongola,Kuribari,1/19/316/002932/312816/002,HARIRAM MAJUMDER ,25.22222222222222,88.4075,0.7
13186,Malda,Bamongola,Kuribari,1/19/316/002932/312816/003,KAKON PUKUR,25.221666666666664,88.40694444444445,0.7
13189,Malda,Bamongola,Kuribari,1/19/316/002932/312816/004,DULAL SARKAR,25.225555555555555,88.40611111111112,0.7
13567,Malda,Ratua-I,Balarampur,1/19/316/002945/312353/001,BRIDGE CHECKPOST ,25.24888888888889,87.88583333333334,0.25
1281,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/012,DAKSHIN BHATRA ,25.004166666666666,88.1825,0.4
24212,Malda,Bamongola,Kuribari,1/19/316/002932/312816/005,GANGAPRASAD KATHELIK CHARCH PUKUR,25.226388888888888,88.40722222222223,0.7
7888,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/001,SUJIT GHOSH,24.86388888888889,87.96416666666667,0.9
3741,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/002,NAZIM,24.869444444444444,87.9725,0.4
608,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/003,BARKAT SK,24.8725,87.97027777777778,0.4
13245,Malda,Ratua-I,Balarampur,1/19/316/002945/312353/003,SANKAR MANDAL RD,25.248333333333335,87.88333333333334,0.14
1064,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/004,BARKAT SK,24.869444444444444,87.9725,0.6
7887,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/005,JHANTU SK,24.869444444444444,87.9725,0.6
191,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/006,TANMAY PRAMANIK,24.873055555555556,87.97166666666666,0.8
10614,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/007,RAISUDDIN,24.874166666666667,87.97222222222223,0.5
748,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/008,ASHOK GHOSH,24.874166666666667,87.97277777777778,0.7
10611,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/009,MD AJIJUR RAHAMAN,24.87472222222222,87.97305555555556,0.5
744,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/011,NAZRUL ISLAM,24.860555555555557,87.96972222222223,0.6
7891,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/012,SULTAN,24.87638888888889,87.97611111111111,0.8
7892,Malda,Kaliachak-Ii,Nayagram,1/19/316/002941/313646/013,FAZUL,24.87638888888889,87.97611111111111,0.6
1903,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/013,DAKSHIN BHATRA ,25.003055555555555,88.18277777777779,0.25
20781,Malda,Harishchandrapur-Ii,Hardam Nagar,1/19/316/002939/312133/003,FONIBHUSAN DAS,25.348888888888887,87.86527777777778,0.4
9424,Malda,Gazole,Amaitor,1/19/316/002936/312632/001,PADDY BREAKING MILL,25.280833333333334,88.23916666666666,0.3
9425,Malda,Gazole,Amaitor,1/19/316/002936/312632/002,PONDIT PUKUR,25.2825,88.24111111111111,0.4
15772,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/001,PUKUR ,24.96638888888889,88.35194444444444,0.48
15771,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/003,PUKUR ,24.963055555555556,88.36138888888888,0.3
1897,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/014,DAKSHIN BHATRA ,25.002222222222223,88.18666666666667,0.32
1900,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/015,DAKSHIN BHATRA ,25.002222222222223,88.18638889,0.15
9605,Malda,Harishchandrapur-Ii,Talbangrua,1/19/316/002939/312134/001,ASHOK KUMAR DAS ,25.349166666666665,87.86444444444444,0.2
20788,Malda,Harishchandrapur-Ii,Hardam Nagar,1/19/316/002939/312133/004,ARDHENDU DAS,25.349166666666665,87.86444444444444,0.15
10011,Malda,Gazole,Amaitor,1/19/316/002936/312632/003,,25.28611111111111,88.23888889,0.4
1902,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/016,DAKSHIN BHATRA ,25.003055555555555,88.18527777777778,0.5
13057,Malda,Kaliachak-Iii,Palgachhi,1/19/316/002942/313718/001,REBA DAS,24.834999999999997,87.95,0.5
10057,Malda,Old Malda,Dakshin Bhatra,1/19/316/002944/313320/017,SALAM SK,25.003888888888888,88.18416666666667,0.8
13253,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/004,PUKUR ,24.96222222222222,88.36111111,0.13
22447,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/005,PUKUR ,24.96222222222222,88.36027777777777,0.04
15773,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/006,PUKUR ,24.961666666666666,88.36055555555555,0.1
15774,Malda,Habibpur,Sundarpur,1/19/316/002937/313047/007,PUKUR ,24.961944444444445,88.35861111,0.28
23393,Malda,Bamongola,Gabindapur,1/19/316/002932/312803/079,GOKUL SARKAR,25.249166666666667,88.41694444444445,0.26
23347,Malda,Bamongola,Kumarpur,1/19/316/002932/312854/001,DOSALI,25.154166666666665,88.37333333333332,0.4
13063,Malda,Kaliachak-Iii,Palgachhi,1/19/316/002942/313718/002,APU DAS,24.835277777777776,87.95166666666667,0.26
