serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
21929,Purba Bardhaman,Katwa-I,Alampur,NATUN PUKUR,23.5709427,88.0949801
20824,Purba Bardhaman,Mangolkote,Madhpur,PUKUR,23.6085633,87.9605752
21936,Purba Bardhaman,Katwa-I,Alampur,HEMSARABOR PUKUR,23.5702823,88.0957048
21922,Purba Bardhaman,Katwa-I,Alampur,JATINE PUKUR,23.5706399,88.0966082
20826,Purba Bardhaman,Mangolkote,Madhpur,ULU PUKUR,23.6043508,87.9642247
14904,Purba Bardhaman,Kalna-I,Chaugharia,KOBIR PUKUR ,23.2877932,88.2118383
10927,Purba Bardhaman,Mangolkote,Madhpur,KATA GORE,23.6030128,87.9631174
10930,Purba Bardhaman,Mangolkote,Madhpur,THAKUR PUKUR,23.6072847,87.9648886
21928,Purba Bardhaman,Katwa-I,Alampur,KOTAL GORE,23.5693724,88.0968601
10931,Purba Bardhaman,Mangolkote,Madhpur,DOLE PUKUR,23.6090434,87.9643651
21935,Purba Bardhaman,Katwa-I,Alampur,BABUDER GORE,23.5698345,88.0966895
18992,Purba Bardhaman,Katwa-I,Alampur,PALDER PUKUR,23.5697891,88.0968747
20827,Purba Bardhaman,Mangolkote,Madhpur,GANI GORE,23.6065687,87.9649403
10942,Purba Bardhaman,Kalna-I,Harsuna,NIL,23.27899,88.2295569
10945,Purba Bardhaman,Kalna-I,Harsuna,MOROLPUKUR,23.2728801,88.2301434
21233,Purba Bardhaman,Kalna-I,Harsuna,TALPUKUR,23.2789958,88.2295756
10943,Purba Bardhaman,Kalna-I,Harsuna,NATUNPUKUR,23.2758874,88.2304201
10941,Purba Bardhaman,Kalna-I,Harsuna,GOLAPKUKUR,23.2727204,88.2290694
10948,Purba Bardhaman,Kalna-I,Harsuna,KANAPUKUR,23.27174,88.228013
10944,Purba Bardhaman,Mangolkote,Madhpur,AGARA PUKUR,23.6089084,87.9632145
7882,Purba Bardhaman,Memari-Ii,Kanpur,BATAN GORE,23.2351817,88.11133
9253,Purba Bardhaman,Memari-Ii,Kanpur,SADHAN BISWAS POND ,23.2376983,88.107835
393,Purba Bardhaman,Katwa-I,Baura,Baro pukur ,23.6067571,88.0371932
11891,Purba Bardhaman,Jamal Pur,Mathurapur,MAROL PUKUR ,23.0115633,88.033148
11888,Purba Bardhaman,Jamal Pur,Mathurapur,SAMAN ALI MOLLA ,23.0091861,88.0328412
11890,Purba Bardhaman,Jamal Pur,Mathurapur,BESNI PUKUR ,23.0092318,88.0328648
11898,Purba Bardhaman,Jamal Pur,Mathurapur,ADIBASI PARA DOBA,23.0099858,88.0334041
10968,Purba Bardhaman,Jamal Pur,Shrimanpur,PANDIT PUKUR ,23.0216504,88.0307621
23008,Purba Bardhaman,Jamal Pur,Shrimanpur,THAKUR PUKUR ,23.0211655,88.0308273
12009,Purba Bardhaman,Jamal Pur,Shrimanpur,KOIBATYA DOBA,23.020735,88.0309383
12010,Purba Bardhaman,Jamal Pur,Shrimanpur,BUNA NOITAN PUKUR ,23.020439,88.0310499
606,Purba Bardhaman,Ketugram_I,Kandara,DATHKHA PUKUR,23.733132,87.9719156
616,Purba Bardhaman,Ketugram_I,Kandara,HARI SATHA,23.7348301,87.9697212
619,Purba Bardhaman,Ketugram_I,Kandara,THAKUR PUKUR,23.7366432,87.970382
620,Purba Bardhaman,Ketugram_I,Kandara,KOLIN GORY,23.7356614,87.9696554
621,Purba Bardhaman,Ketugram_I,Kandara,DUMGORY,23.7357194,87.9708218
622,Purba Bardhaman,Ketugram_I,Kandara,GAJ GORIYA,23.7417713,87.9731656
384,Purba Bardhaman,Ketugram_I,Kandara,PAL PUKUR,23.73745,87.9705367
383,Purba Bardhaman,Ketugram_I,Kandara,BOT TALA PUKUR,23.742995,87.984025
385,Purba Bardhaman,Ketugram_I,Kandara,VAT PUKUR,23.7357245,87.9764189
386,Purba Bardhaman,Ketugram_I,Kandara,SONA PUKUR,23.7364563,87.9759305
387,Purba Bardhaman,Ketugram_I,Kandara,SANA MADHU PUKUR,23.7329867,87.9780233
388,Purba Bardhaman,Ketugram_I,Kandara,BENI PUKUR,23.7318016,87.979141
389,Purba Bardhaman,Ketugram_I,Kandara,MOLLA PUKUR,23.7340703,87.9849169
391,Purba Bardhaman,Raina-I,Dakshinkul,MELA PUKUR,23.1247998,87.9481458
9539,Purba Bardhaman,Purbasthali-Ii,Kuksimla,PANJA PUKUR ,23.4642651,88.2509475
649,Purba Bardhaman,Jamal Pur,Balarampur,Sk sayam ali pond,23.0898504,87.984159
99,Purba Bardhaman,Jamal Pur,Balarampur,Bor pukur ,23.0920433,87.9818717
218,Purba Bardhaman,Jamal Pur,Balarampur,Bor pukur ,23.0920433,87.9818717
650,Purba Bardhaman,Jamal Pur,Balarampur,Abus uddin pond kadigar ,23.0898504,87.984159
651,Purba Bardhaman,Jamal Pur,Balarampur,Bamacharan pond,23.0918642,87.9796914
9538,Purba Bardhaman,Purbasthali-Ii,Kuksimla,AMLA PUKUR  RODE SIDE,23.4631216,88.2544942
9537,Purba Bardhaman,Purbasthali-Ii,Kuksimla,,23.4602759,88.255092
9536,Purba Bardhaman,Purbasthali-Ii,Kuksimla,,23.4625418,88.2517529
657,Purba Bardhaman,Kalna-I,Khanpur,Nil,23.321384,88.3121401
6110,Purba Bardhaman,Purbasthali-Ii,Kuksimla,,23.4631603,88.2498912
658,Purba Bardhaman,Kalna-I,Khanpur,Nil,23.3206893,88.312167
6111,Purba Bardhaman,Purbasthali-Ii,Kuksimla,GHOSH PUKUR ,23.4630334,88.2499354
663,Purba Bardhaman,Purbasthali-Ii,Kuksimla,NATUNPUKUR,23.463033,88.2499353
670,Purba Bardhaman,Purbasthali-Ii,Kuksimla,SANKAR NEMAI PUKUR,23.4652485,88.2593315
672,Purba Bardhaman,Purbasthali-Ii,Kuksimla,DATTA PUKUR ,23.4656542,88.2583475
6113,Purba Bardhaman,Purbasthali-Ii,Kuksimla,RANTAN ANDA SANKAR,23.4661143,88.25771
6115,Purba Bardhaman,Purbasthali-Ii,Kuksimla,DAS PUKUR,23.4654524,88.2572929
674,Purba Bardhaman,Purbasthali-Ii,Kuksimla,PALEDER PUKUR ,23.465279,88.2574319
11301,Purba Bardhaman,Jamal Pur,Bahadurpur,ABHAYA PUKUR ,23.0373883,88.0427133
11302,Purba Bardhaman,Jamal Pur,Bahadurpur,CHHOTA BOUNA PUKUR ,23.0386852,88.0406662
11300,Purba Bardhaman,Jamal Pur,Bahadurpur,BORO BOUNA PUKUR ,23.0387433,88.0411683
22972,Purba Bardhaman,Jamal Pur,Janakibati,TELE PUKUR ,23.0395493,88.0407745
20678,Purba Bardhaman,Jamal Pur,Janakibati,KENA BHANGI,23.0388516,88.0426804
11904,Purba Bardhaman,Jamal Pur,Janakibati,DAT PUKUR ,23.0367761,88.04381
20679,Purba Bardhaman,Jamal Pur,Janakibati,SADA GAR PUKUR ,23.0363668,88.0432084
11305,Purba Bardhaman,Jamal Pur,Janakibati,KOLEY PUKUR ,23.0374482,88.0435531
11312,Purba Bardhaman,Jamal Pur,Janakibati,HALDER DOBA,23.0377129,88.044072
11309,Purba Bardhaman,Jamal Pur,Janakibati,BAMUN JALI,23.037875,88.0443329
11310,Purba Bardhaman,Jamal Pur,Janakibati,TEPA PUKUR ,23.0378183,88.0449383
11304,Purba Bardhaman,Jamal Pur,Janakibati,BARIR PUKUR ,23.0381111,88.0451776
