serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
14359,Howrah,Shyampur-Ii,Mosha,sk mosaraf ali,22.395,87.98138888888889
14343,Howrah,Shyampur-Ii,Mosha,akram sekh,22.39472222222222,87.98138888888889
14299,Howrah,Shyampur-Ii,Mosha,sk jalal,22.395555555555553,87.98222222222222
14301,Howrah,Shyampur-Ii,Mosha,sk sekender ali,22.395555555555553,87.98222222222222
14713,Howrah,Shyampur-Ii,Mosha,sk ainuddin,22.39361111111111,87.98138888888889
14056,Howrah,Shyampur-Ii,Mosha,Khairul alam ,22.384999999999998,87.97527777777778
14061,Howrah,Shyampur-Ii,Mosha,sk sahajamal,22.4525,87.97361111111111
14156,Howrah,Shyampur-Ii,Mosha,Habibur Rahaman ,22.392777777777777,87.98083333333334
1606,Howrah,Bagnan-I,Agunsi Bhuinara,Dharma Pukur ,22.508055555555554,87.98583333333333
2612,Howrah,Amta-I,Kalikata,SAMANTA PUKUR ,22.599722222222223,87.98027777777779
5998,Howrah,Amta-I,Kalikata,KHAN PUKUR ,22.599722222222223,87.97972222222222
2610,Howrah,Amta-I,Kalikata,DEYASHI PUKUR ,22.599444444444444,87.97972222222222
5997,Howrah,Amta-I,Kalikata,MONDAL PUKUR ,22.599444444444444,87.98
10943,Howrah,Amta-I,Kalikata,DEYASHI PUKUR ,22.599166666666665,87.98
10772,Howrah,Amta-I,Kalikata,NANDI PUKUR ,22.5975,87.98138888888889
10931,Howrah,Amta-I,Kalikata,KHAN PUKUR ,22.5975,87.98027777777779
1360,Howrah,Amta-I,Kalikata,ROY PUKUR ,22.5975,87.97944444444444
1361,Howrah,Amta-I,Kalikata,DALUI PUKUR ,22.598055555555554,87.97916666666667
1056,Howrah,Amta-I,Kalikata,MONDAL PUKUR ,22.598055555555554,87.97888888888889
5996,Howrah,Amta-I,Kalikata,MONDAL PUKUR ,22.598333333333333,87.97888888888889
14369,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
14183,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
14384,Howrah,Bally-Jagacha,Khalia (Ct),Naskar Pukur,22.62138888888889,88.29583333333333
12288,Howrah,Amta-I,Raspur,ROY PUKUR ,22.598888888888887,87.9775
2840,Howrah,Amta-I,Raspur,ROY PUKUR ,22.598888888888887,87.9775
