serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
18893,Dakshin Dinajpur,Gangarampur,Shrirampur,Khagen Barman,25.4130377,88.6800259
18886,Dakshin Dinajpur,Gangarampur,Shrirampur,Gouranga Barman,25.4130805,88.6800609
18878,Dakshin Dinajpur,Gangarampur,Shrirampur,Ananda Barman,25.4127275,88.6807809
18881,Dakshin Dinajpur,Gangarampur,Shrirampur,Sanjit Barman,25.4128881,88.6796548
6186,Dakshin Dinajpur,Balurghat,Chak Madhab,baiju pukur ,25.26267,88.8664333
6185,Dakshin Dinajpur,Balurghat,Chak Madhab,bimal pukur ,25.2623883,88.8665217
6188,Dakshin Dinajpur,Balurghat,Chak Madhab,Krishna pukur ,25.2633,88.86637
18905,Dakshin Dinajpur,Kushmandi,Hasnagar,BIRAN ROY,25.5070308,88.4965422
6200,Dakshin Dinajpur,Kushmandi,Dikul,UJJAL SARKAR ,25.506858,88.4970083
6199,Dakshin Dinajpur,Kushmandi,Dikul,ASUSTOSH SARKAR ,25.506661,88.4966837
6202,Dakshin Dinajpur,Kushmandi,Dikul,SUSHIL SARKAR ,25.506236,88.4963725
6206,Dakshin Dinajpur,Kushmandi,Dikul,PARAN SARKAR,25.506991,88.4973141
23056,Dakshin Dinajpur,Kushmandi,Hasnagar,KAMAL SARKAR,25.5086163,88.4965982
18906,Dakshin Dinajpur,Kushmandi,Hasnagar,AMOL ROY,25.5085812,88.4968765
6208,Dakshin Dinajpur,Kushmandi,Dikul,RANJIT ROY,25.5082144,88.4965089
6209,Dakshin Dinajpur,Kushmandi,Dikul,AMOL SARKAR,25.5082017,88.496496
23061,Dakshin Dinajpur,Kushmandi,Hasnagar,NOLINE ROY,25.510341,88.4964456
18909,Dakshin Dinajpur,Kushmandi,Hasnagar,PROMOD ROY,25.5089745,88.4939013
23060,Dakshin Dinajpur,Kushmandi,Hasnagar,GIRAN ROY,25.5084945,88.4944831
22531,Dakshin Dinajpur,Hili,Purbba Mustafapur,,25.2184116,88.9047075
